,dim1,dim2,dim3,label
29,-0.8531570844767873,-1.0344935060499556,-1.0114903102430595,pigeonpeas
30,-2.5313243062042745,3.4333333704648075,0.6055010766256145,grapes
31,-1.595463557558955,-0.6081313827291435,-2.189001251699683,kidneybeans
32,-1.2346615895811583,1.7169071336007464,-0.5291762364238211,chickpea
33,0.8566123177080849,0.013014440789710232,3.1048931375084066,muskmelon
34,0.04953022805033719,-0.821624450968427,0.27171367572130195,pomegranate
35,1.9252385787921158,-0.005059380745409256,-0.15352153975614005,blackgram
36,0.45529894527005266,-0.33721747430130733,-1.3899041205842524,mango
37,1.0033649710633759,-0.0007334507259479181,3.0903487476567464,muskmelon
38,1.5946146191764974,0.290657375399414,-1.7095951138973444,mothbeans
39,1.4173162347250607,-0.10386747111140603,0.24244593938537806,papaya
40,-1.5581442142610908,-1.4549776804798238,0.7589097787685011,coffee
41,-0.8998505536860459,0.2524695780047805,-2.226517974174154,kidneybeans
42,2.0502202186849967,1.0026159446409706,-0.9476048025009673,lentil
43,-2.613184779915141,-1.5543800744940386,-0.2596393967324369,rice
44,0.5457603857068121,-1.867075005317542,-0.4332772379651707,orange
45,2.688463876615234,0.19538460473343494,-0.3156930313566945,mungbean
46,1.2202256667391704,0.04701214277756654,1.907315858731928,watermelon
47,-0.8929370897751268,-1.1848275635208132,0.3931963106283765,jute
48,0.7000640278235438,-0.15554737574052294,2.717890973432097,watermelon
49,-2.130897888205568,2.805739874510597,0.2045081459660137,apple
50,-1.4871006868832892,3.2596393989299024,-0.027713587943658455,grapes
51,0.1509609505683353,-0.6601980697041109,0.15584360674059913,maize
52,-1.6223869396121178,-1.9110192834853519,-0.417106601047837,coconut
53,0.49321783220816007,-0.27454652673701724,1.4530672473795483,maize
54,-1.8958751966897802,-1.5465567139485739,-0.18276021979734614,rice
55,-1.3367870374503,1.7543190757692477,-1.0665038587333922,chickpea
56,-2.3238670341086727,2.534302519471432,0.2707206675349355,apple
57,2.1518340056716614,0.9377915282694201,-1.5868626044431864,lentil
58,0.0790688271325601,-0.838431477656112,1.4651285082598613,cotton
59,0.9933039061371352,-1.5706060484501554,-0.6601651070256808,orange
60,2.2679924792622996,1.2557331664825384,-1.223405879196345,lentil
61,-0.6913851201263953,-1.8863019474599905,-0.16035300979933112,orange
62,-0.011819700365401462,-0.820242587789853,-0.07224276966054431,pomegranate
63,1.260015221486009,1.0759984155605822,0.8435029451766579,papaya
64,-1.6136111442640546,3.2565280831339427,0.3439890815594528,grapes
65,-0.6752011142858029,-1.0198096391859541,0.10788170052186129,jute
66,2.373171677024759,0.8935159571296212,-0.5116296946613734,lentil
67,-1.1801485685450739,-1.2636141197887674,0.17547932893543783,coffee
68,-1.917417553163336,-1.8656366383412597,-0.3999764900892194,coconut
69,-0.5839520446418166,-1.4468430009390627,-0.6205564698473363,coconut
70,0.69455866185662,-0.2205145256547676,2.9198732086668007,watermelon
71,0.8776193226795723,-1.5531381490626899,-0.8065002113137942,orange
72,0.9299186248675961,-1.9590821871086588,-0.40664823491016916,orange
73,-1.1801885468382733,-1.4115207845970505,0.7610461219435171,coffee
74,-1.65622223027177,-1.0033723967632113,0.20961506396511562,jute
75,0.11777526656131126,-1.8127953054299077,-0.13561308864194396,orange
76,0.23222908591201796,-0.44766521003987453,1.5817558169450319,cotton
77,-1.655661084874421,-1.7289578013238918,-0.42864276045499133,coconut
78,-1.525663386894093,-1.0769570486767124,0.13631235019656582,rice
79,-1.864758867769797,3.2604882933150794,0.187833559564747,grapes
80,-1.8201835141784086,-1.6999742384683818,0.020519186059189523,coffee
81,-2.2410986941582944,-1.3773468054241222,-0.5515009347038974,rice
82,-0.9599532095332748,-1.4220437545190665,-0.343071112992534,coconut
83,-2.1699388915662308,3.3533389755064165,0.17197480635092818,grapes
84,-2.3120567344752314,-1.345114026756087,-0.05827438921084106,rice
85,1.5783520765625418,-1.6661065507983885,-0.6552432245794211,orange
86,0.8795085352699292,-0.03716927277658157,1.9140604493441866,watermelon
87,0.3137048575951106,-0.7790632389449218,1.7889524153404994,cotton
88,-1.2974256457406872,1.727198991642923,-0.17528530446484086,chickpea
89,0.36647255872185236,0.03534447553486546,-1.3503485320645858,pigeonpeas
90,-0.2829027797253279,-0.8372784108709723,1.3775678908346962,cotton
91,0.457703929419033,-0.6313901623874598,1.0038378144279945,cotton
92,-0.9945126642929382,0.04641392542225697,-1.7546799607892454,kidneybeans
93,-0.6693663556215239,-0.765436178960599,-0.34012228974311215,papaya
94,-1.79907853546489,-1.1105790222705032,-0.3262559175691175,papaya
95,1.8655331842176281,0.01758590510073633,2.639571949861397,muskmelon
96,0.46437350270298716,-0.6802550612293223,0.6098724766708987,maize
97,-1.9622046141054135,-1.8811324263074376,-0.39418142021972785,coconut
98,3.204719689147137,0.08362804717728334,-0.3563136626243084,mungbean
99,2.619568351873872,0.4010282054651403,-0.9045735114642457,mothbeans
100,-2.2002282765753907,2.753910042667975,0.282488095830057,apple
101,-1.6049458919620978,-0.7008369424432482,-0.9271625303587274,pigeonpeas
102,-0.7381983827033743,-0.9949901754857697,0.14230583031723953,jute
103,0.5947649360941183,-1.5437095433841599,-0.2978401720164138,orange
104,1.4318523997291495,0.24351059897668348,-0.3558259977723582,blackgram
105,-0.5298921153090594,0.1370653274080474,0.7318303661570097,banana
106,0.5710974781675703,-0.5250216000414896,1.6021974735944775,maize
107,1.2761347417607967,0.3598746962777563,-1.0440601779485663,mothbeans
108,-1.0857239114775283,-1.1282416577968726,-0.813527801078353,papaya
109,-0.39122609020753046,0.5038991702924099,-1.3293374289422921,kidneybeans
110,-0.5476019370425558,0.2621797444054741,0.7059320944814619,banana
111,-1.5374094146958392,-1.3821413593899545,-0.27695565356455265,jute
112,-0.19013522036618222,0.5938316080408357,0.9248572595246932,banana
113,-0.6606179895891477,-0.7481751406676317,0.5994432428698072,maize
114,2.771552943629811,0.42450339367171125,-0.5561814409096614,mungbean
115,2.7346344619546725,1.1393848752767435,-0.9332549239097591,mothbeans
116,-1.3267521455636222,-0.6859870488501167,-1.97599632641434,pigeonpeas
117,-1.5351815921456438,-1.0945291415917067,0.19905452451811,jute
118,-0.9228501297869992,-1.5137671862349722,0.7188716359224806,coffee
119,-0.11152323953962323,-0.3742589089073323,-0.4355700806268141,papaya
120,-1.0557006645568998,-1.2416822501123796,0.04784344222927072,jute
121,0.1686418962486266,-1.871790208848899,-0.7367618820925185,orange
122,-0.5386963464414598,0.1769230807197393,0.8480679028123049,banana
123,0.1849324801734492,-0.5392791519215124,1.7799750181429954,cotton
124,0.09280697763001253,-1.0376577381615633,-0.15981614063959323,pomegranate
125,2.4202204575969954,0.021252119303693157,-0.06939714935403636,mungbean
126,-2.652025822081524,-1.6329108900876996,-0.4901060171839509,rice
127,0.17257820662288514,-0.4446572531119726,1.591299403695672,cotton
128,2.6498832286677385,1.448113629983577,-1.165982612450234,lentil
129,-0.231963876034497,-0.9021031103027375,0.23185510266680434,pomegranate
130,-1.1531109203719723,2.050996778039296,-0.6109404118030327,chickpea
131,0.13796849997323488,0.9696544075309196,-1.5928502669343132,kidneybeans
132,0.6273310771382208,-1.3616889103139012,-0.8617841035924513,orange
133,-1.4299309486306644,-1.5124188248312322,0.09526749566325397,coffee
134,-1.7270975695784085,3.2672105769221926,0.3901397748898051,grapes
135,-1.6791477511191055,3.163800203128057,0.520824337002878,grapes
136,-2.239083252184583,-1.297586511080584,-0.14451317278028622,rice
137,-0.08458395550135485,-0.6302064324585934,-0.4425990663628328,pomegranate
138,-1.711301447499355,-0.15361229655798717,-1.79401691236807,kidneybeans
139,-0.06047454941536558,-1.1483994601604588,-0.0988686840412467,pomegranate
140,-1.4165068033714248,-0.7418468979524325,-1.9757328747681604,pigeonpeas
141,-2.2802014247393276,-1.5375813050602907,-0.49261720264485764,rice
142,-1.9259268933569444,3.3273606848239154,0.06405654514742151,grapes
143,-2.3896089747059546,3.2954953789406156,0.6386509036632092,grapes
144,-0.8367663486415788,0.33726863896165327,0.7446507129578511,banana
145,1.6710667819075207,0.4309039346074975,2.622695496963079,muskmelon
146,2.3521830807525834,0.9306053482274891,-0.9695114823151678,lentil
147,2.4024799840471367,0.26576263336237926,-0.9235055616485289,blackgram
148,-0.03078840376542983,0.5621935085964749,0.7109820590003918,banana
149,2.805908534728558,1.1822469651552026,-1.3886269056874643,lentil
150,1.0708329245250792,-1.4526677976726536,-0.1282414321453529,orange
151,-1.5374937046267163,-0.9812702002426713,-0.4242412017286633,jute
152,3.1056422071175707,1.251320117032473,-0.8173339981808125,mothbeans
153,-1.4249927933168975,-1.321291733251193,0.44440904066821424,rice
154,0.11927315576946994,0.4398272390913237,-2.3161728943511752,kidneybeans
155,0.5530898060189142,-0.8461027200560378,-1.0543364396299724,mango
156,0.3774103488734343,0.05557794046001553,-1.976972051482367,pigeonpeas
157,1.8983427910950483,1.2076786760098976,0.12295648304131097,papaya
158,0.0909449031702502,-1.1314475075308497,0.1041372025209663,pomegranate
159,1.8118520006403036,0.949051681831061,0.4823752588550809,papaya
160,-2.5791611502260428,3.369732087238424,0.7058614547504257,grapes
161,0.23408028009122106,-1.0970891773192673,0.47198753692735534,pomegranate
162,-2.037198949791296,-0.4377794324437273,-1.7650256866822007,kidneybeans
163,0.4293469126170973,-1.0585240130335645,-1.5447726981962928,mango
164,-0.6988200081271245,2.119489915963166,-0.5441181434198402,chickpea
165,-2.180087271606926,-1.475311847773198,-0.149079550773908,rice
166,1.9301938031487842,0.2757215858310392,-0.5172397374908139,blackgram
167,-1.7455746266790677,-1.1232363552167124,-1.8687166806192084,pigeonpeas
168,-2.5063764826077075,-1.6446488233908259,0.03065359489842815,rice
169,-1.111674973208923,-0.4054187323705013,-1.539894645922626,kidneybeans
170,-0.7095345827439746,-1.3009632055017122,-0.5872724001120064,coconut
171,-1.6710085815665285,-1.3509681664004445,-0.03469974693555188,rice
172,0.35256859735696217,0.36654706057328795,-2.131767953403978,pigeonpeas
173,-1.067192054460326,-0.5612698777192336,-1.5018311585529711,pigeonpeas
174,0.4697519608941736,-0.6454994930296492,1.85676142642275,cotton
175,0.33319966671624507,-0.08307548124986965,2.488509355454937,watermelon
176,-1.3430140841833933,0.06586212833142896,-2.2733943651234245,kidneybeans
177,0.5918618768136442,-0.3903723285091236,1.6348443855685795,cotton
178,-0.6938224028118811,-0.09773269261518698,0.8104419422520632,banana
179,1.679087705757644,0.422462691786017,-1.1585869138793425,blackgram
180,0.11652745986708933,-1.2129084146583582,0.2709163455756032,pomegranate
181,-0.39387258878928805,1.8641652036123164,-0.903901547817074,chickpea
182,3.3198316994626893,-0.26110739116852877,-1.5942774189740336,mothbeans
183,0.09330320917895597,-0.3310082120424285,0.5296415933923283,maize
184,0.6708594511081664,-1.584680510760823,0.11016192666398082,orange
185,-0.3879941231930685,0.3331889422553234,0.9138318934404923,banana
186,1.4855912328124672,0.3846698011347737,2.7249092064595275,muskmelon
187,0.22460730867149495,-1.7283747353596999,-0.3083530116202907,orange
188,2.7869074374908935,0.37922296461855814,-1.267786137760488,mothbeans
189,0.6258647250309965,-0.5041642487659284,-1.6060746764795162,mango
190,0.45174070380195036,-0.44489430410907294,-0.8915037758977035,pigeonpeas
191,-0.09632177860588514,-0.13182350763117553,-1.7369733536058514,pigeonpeas
192,-1.824774682525266,-0.3226654951797041,-1.7487163135990764,kidneybeans
193,-0.3899569038929604,-0.7858350405863823,-0.19804989672028056,pomegranate
194,1.3839977521342024,0.025064328887708757,2.948304838653806,muskmelon
195,0.6904171523764262,-0.5823069760466228,1.271161523827102,maize
196,0.7300295931149803,-0.4304150603268892,2.571066637930966,watermelon
197,0.10061178839360986,1.3650132106813315,-2.32021379181561,kidneybeans
198,-2.2235646050674736,2.632106220112062,0.1364361653909502,apple
199,0.8350731661418502,-0.046078309040085016,3.1218793393804853,muskmelon
200,2.3772487281894774,1.067982985669052,-1.6024979912991986,lentil
201,-0.4057267861331159,-1.0151347454144666,-0.2606707560409217,pomegranate
202,0.3720316740293827,-0.28846210836578684,2.6452627772114115,watermelon
203,2.3792490736602194,0.7700988386008895,-0.978384052412398,lentil
204,-1.5122109657120548,-1.0509294037676393,-0.9483996161039266,papaya
205,-1.6802333110125103,-1.442815211247627,0.38557850373562386,jute
206,-0.006275163501695577,-0.7384613221534989,0.0027081159810801144,pomegranate
207,-1.3576739733912169,-1.1309721789576617,0.24288404638933722,jute
208,-1.0462324135576675,1.6978563355906435,-0.610706678865226,chickpea
209,0.6289778709016167,-0.2548743737941952,2.1900894805412117,watermelon
210,2.6526451328722085,0.632852586790833,-1.437353498606157,blackgram
211,0.6125256312746499,1.00287250807483,-1.5567467099713501,kidneybeans
212,-0.5976075353298624,0.005103796948843313,0.7104502167724511,banana
213,2.0939381622281954,0.921864002406696,-1.1291278415862145,lentil
214,-0.3327535724474201,-0.05268428358839708,-1.598823943020504,pigeonpeas
215,1.0556146541398943,-1.4824012862466969,-0.23406806196250038,orange
216,-0.12746697870711932,-0.5617516950343951,1.5468564131500133,cotton
217,0.7711096354144612,-0.5859879174608761,1.8155113808805372,cotton
218,1.041665212498402,-0.6609711173896279,-1.0402097832291073,mango
219,3.0734222094909627,0.8131586214354619,-0.8088247711581633,mungbean
220,-1.4911748277096555,-0.27530690984916734,-1.403562595919274,kidneybeans
221,0.5474382632808268,-1.7544895108601775,-0.4787270097880573,orange
222,-0.02389257912718277,0.9596114870361309,-1.846935736080707,kidneybeans
223,-0.11082249854765891,-1.6487203906010732,-0.21704070973403264,coconut
224,-1.7220188617151915,-1.2822710062445364,-0.24011106492500692,rice
225,2.868603793942431,0.8519176813549756,-0.8828666697902249,lentil
226,1.0517822559782286,-0.35404833581527734,0.8321484525134825,maize
227,0.0033245369435499256,0.5725863957739264,-2.1406914743799588,kidneybeans
228,-0.17571102495338323,0.2102580227682687,1.1392233596883135,banana
229,-1.5486312980004624,-0.5129073749343862,-1.6569764596376253,kidneybeans
230,-2.723554420830335,-1.5534166279495523,0.05569135652638248,rice
231,-2.0760467719372215,-1.3030581848209108,-0.021250043274946766,rice
232,-0.35684237723449197,-0.800610116068012,0.22418224131179437,pomegranate
233,1.293127686240978,-0.08877189637009605,2.9566653760066477,muskmelon
234,-0.6925108843170642,0.16391276301792865,1.0893819032555623,banana
235,2.8192245131297726,0.3259937727472619,-1.1244879498525626,blackgram
236,-0.37546878501088704,-0.08525318645581338,-1.3712714827919499,pigeonpeas
237,2.0121415516298438,0.6643940961177632,-0.9447163002137013,mothbeans
238,0.8068512504249498,-1.5480969051202005,-0.9519807858980015,orange
239,-1.7459287978808673,-1.818052800906476,-0.675906528530535,coconut
240,2.1881989314439783,0.09760038788715772,-1.2122283787277675,blackgram
241,1.695289366130624,1.3781364193016326,-0.8407240367432245,lentil
242,1.6661573626061053,0.14920300698737685,2.5406864503383204,muskmelon
243,0.29052175776641687,-0.381533005346391,2.6849199828514796,watermelon
244,0.96070835327267,-0.08914682532689881,1.8579073085794657,watermelon
245,-0.674347535266662,-0.036970447858787746,-1.6425529255821665,kidneybeans
246,1.1576421152621321,0.2529523538721763,2.2650596042070625,watermelon
247,-1.5518447531261743,-1.3453119790002561,-0.7969472551496001,papaya
248,1.4628791826594276,0.09712098263996695,2.706639469106202,muskmelon
249,0.8679711618904755,-0.10055138730857845,2.309089327100353,watermelon
250,-0.7061218394683609,-0.741230964269635,-1.405861058254053,pigeonpeas
251,0.33184086198150664,-0.08905584859578453,2.9432314673008797,watermelon
252,-0.48996605360874096,0.14977888308619705,0.5057468870573106,banana
253,-0.04383430680825874,0.08653201174703296,-1.5495848997053343,kidneybeans
254,-1.2370441954752827,-1.177442201793413,0.16869937511776364,jute
255,1.4780820490947195,1.431091540121838,-1.172848718257071,lentil
256,-1.5610458190426515,-1.684380780894056,0.4283431910120825,coffee
257,-0.7344789876899616,0.07902520974397907,-2.236190835237428,kidneybeans
258,0.6521620060430755,-0.8898036407852181,0.4531552157650273,maize
259,-2.3595063968784347,-1.567174663934834,-0.20937906444755333,rice
260,-0.46938163920981035,0.29085880161701383,0.5920684341966671,banana
261,1.8641064524601199,0.2555982589950168,-0.7245642066439553,blackgram
262,-0.6129366489230266,0.13998679360073168,0.9858062571318592,banana
263,-0.880649226698591,-1.0188867527575185,1.0027930947687296,coffee
264,-1.309290617164107,2.2805667312895834,-1.0416881468154902,chickpea
265,-1.225476834207663,-1.7229457693581716,0.5639939059052407,coffee
266,0.9363172253103446,0.35670067754236473,3.0471264846908652,muskmelon
267,-1.4197282478985607,-1.3248775553809742,0.2619337849035159,jute
268,-0.07273451359724,-0.3612075250454321,-1.4151102930841974,pigeonpeas
269,1.3095467739109452,0.6105990229532898,2.5583137918712446,muskmelon
270,0.7269854643042973,0.03699203167427736,2.1526062341337235,watermelon
271,-2.279010339098102,-1.5720348308912728,-0.3832378991971515,rice
272,-1.6228814971393961,-0.9802899988870919,-0.012377532640884896,jute
273,3.3893867436846654,0.3036928655589414,-0.26637502251565004,mungbean
274,-2.3536836793216502,3.3487936393378717,0.6022983089392602,grapes
275,3.6676969769650736,-0.06396127310474967,-2.252173520549928,mothbeans
276,1.0842191638287153,-0.3138373400290704,2.3567950523759618,watermelon
277,-2.4218872785200336,3.211749666845823,0.7806482279497168,grapes
278,1.7991936021632045,0.39064909770526646,-0.2856356349531134,blackgram
279,2.461790497992276,0.9023313994685881,-1.1815951018194544,lentil
280,-1.4675770896008518,-1.4712782988213406,0.1255501821755176,coffee
281,3.205402102622208,0.2775520067747716,0.014087410895615153,mungbean
282,-1.5051772816513513,-1.1752497571836948,-0.12182327180446162,jute
283,-1.2109326767027662,-0.8216588132546224,0.394085574279437,jute
284,-2.281280910340289,2.5756462196143395,0.16236074606234305,apple
285,-0.9992161288433922,-0.7913539051840142,-2.2382541355658336,pigeonpeas
286,0.16770303452517626,-0.43109286739445013,1.0941595547822935,maize
287,-0.6787811705879295,-0.9389411215304456,0.8986942296601986,coffee
288,-1.0748695362420457,1.9393898202108502,-1.0422914072705172,chickpea
289,0.5747123502315794,-1.1846491587323225,-0.5396334479142689,mango
290,1.7651253183741764,0.31520107814490633,-0.401805987842463,blackgram
291,-0.7357225044575484,-0.8388158766465301,-0.3119060382260952,papaya
292,-1.6428141531369913,-1.7913099442671843,0.5345200074680295,coffee
293,0.14211666812612136,-0.9915099580777542,1.2742874159957984,maize
294,-1.8809808885990287,-1.9625496323340654,-0.300040941581732,coconut
295,2.792097842418956,0.029690733168932032,-0.24312981557211252,mungbean
296,0.5185732898900389,-0.47537866563996944,-1.4790783375151701,mango
297,2.123471620908423,0.26829888880501657,-0.9123535959020228,mungbean
298,-1.5791857714169308,-1.3769865178222327,0.05075309779021029,rice
299,-1.8016199401979032,-1.2939191114622983,0.3295168131684235,jute
300,0.9767236969390907,-0.5197500853335464,1.7021184279150043,cotton
301,-1.811186506220588,-0.838898941681303,-0.5840167005465569,papaya
302,1.3229046513635283,0.6129499929837636,0.6328104856869571,papaya
303,1.237677986010616,-0.6066928112942278,-0.9305921687498009,mango
304,1.1526070629388487,-1.8134607860430068,-0.9823157700624164,orange
305,1.0556798393522329,0.3316025742274747,2.846581389808582,muskmelon
306,-1.1540666693805033,-1.6028125214485405,-0.6192506996802322,coconut
307,0.1910671305767393,-0.8696589088857039,-0.7758562777672146,mango
308,1.34988415955346,0.1499126396510949,3.038474835117618,muskmelon
309,-2.217897707483955,3.4133367767050777,0.23301135390844951,grapes
310,2.192028369611647,1.38428109258975,-0.23256505015797818,lentil
311,-0.3555028697646985,0.6131062918673155,-1.29999849871532,kidneybeans
312,1.7725048211110996,0.013157875060651716,2.7854887371196373,muskmelon
313,-2.1482086467013772,-0.9174192081566943,-1.1409005053745658,pigeonpeas
314,-1.2331775569116652,-1.2913423502254084,-0.2629502583248239,jute
315,-0.6276364082651422,0.13087355183592977,0.9307803271828573,banana
316,0.41385772689785,-1.91418559522599,-0.036453073072905996,orange
317,-0.10659850807705035,-0.8523616561925803,0.47471978097837686,pomegranate
318,-1.0290678003827196,-0.7254768392960901,-1.4495893994537692,pigeonpeas
319,0.9057653184730698,-0.31372808586071305,2.769801936185549,watermelon
320,-1.3906035650675765,3.2067046148895377,0.4078573950228541,grapes
321,-1.7807734081614075,-0.6866625636619911,-1.2763617064485022,kidneybeans
322,0.8169967294403878,0.11098676007005896,1.9564803213824085,watermelon
323,-0.8650302593751032,2.208567560716486,-1.0398236438033044,chickpea
324,-2.1298332304190515,2.7946590241566627,0.2517243610818921,apple
325,-1.6244513405023433,-1.739072598213522,0.09559307021715756,coffee
326,-2.3661515141368006,3.2274142454724477,0.6019067313348028,grapes
327,1.7243273593329367,0.7453959864024168,0.3572848382814325,papaya
328,-0.48080400070963725,0.4674547859472898,0.905452631364758,banana
329,2.007621608761403,0.22929987985235115,-0.11076338471973086,mungbean
330,1.888936547885163,1.5420361863966625,-1.4703343025786364,lentil
331,0.7385523629792633,-0.2605514042775171,2.5553762164092544,watermelon
332,4.437805453082213,0.5829324188743972,-0.3101701072587093,mothbeans
333,-0.6208121832035661,-1.7416960498343044,0.2350906295574318,coconut
334,2.0848210995417564,0.6472563086777703,-1.704630608695314,mothbeans
335,2.2162209607789127,0.6782476373497304,-1.4569962160913161,blackgram
336,-2.184950521948896,2.7503468759623577,-0.007262968473628326,apple
337,-1.7017468491759695,-0.9299809484817488,-1.8286140437198712,pigeonpeas
338,-0.845050056684157,-1.671985134104368,-0.3950628647582519,coconut
339,-1.3572091205130368,-1.7437730719337392,0.5331665430627364,coffee
340,-0.21452207479120028,-0.7533262342583608,2.1846902536832062,cotton
341,0.4992565621674436,-1.807401586022055,-0.4743723386269905,orange
342,0.9347609325132439,-1.9669325457408517,-0.44359448521621964,orange
343,-1.1196025205643383,1.847598109522206,-1.1487470502980661,chickpea
344,-0.8656574832132498,2.546922156047539,-1.1376796119845498,chickpea
345,2.51005894259315,0.7231874312941043,-0.6771212365553433,lentil
346,-0.8307505206798138,-1.3338603497613115,0.8279014857099494,coffee
347,-0.9059528900398257,-1.072480795989325,1.2428756294377743,coffee
348,-1.358398605191439,-1.1466448503329594,-1.2184178653907412,pigeonpeas
349,-1.7801670582819558,-1.3896082463178485,-0.04066991787259527,rice
350,2.7976633569111478,0.47014478993166053,-0.36827679165883576,mungbean
351,-1.9615089113647795,-1.2220828276651154,0.3375131895798744,rice
352,0.09948468342486243,-0.8183036135846274,-0.05319531647358331,pomegranate
353,-1.1965722472141556,0.05296694162998818,-1.8696148333937908,kidneybeans
354,-2.3935034247500586,3.3969194531334845,0.41363939281731393,grapes
355,-1.935972528010943,-1.2473786914452285,-0.39859953445336416,rice
356,2.8898437145172147,0.8003329773679599,-0.6396808220542265,lentil
357,-1.3294175646108508,3.219396641362957,0.3455560735987499,grapes
358,-2.259402033410601,-1.4901606862737173,-0.011209271197335233,rice
359,-0.8585573124614482,-1.8275806018916283,-0.3245839284343776,coconut
360,2.71375648533071,1.3490649778966153,-1.0181411254226354,lentil
361,2.8025734920217604,0.139981571568908,0.09435064687149308,mungbean
362,0.7574939757065071,-0.4036138492999582,2.3022869099066536,watermelon
363,0.38465758334286865,-0.9289026565930704,-0.3899269315287154,mango
364,0.634616021101323,-0.5316607632468167,-0.7246060287545538,mango
365,-0.8727603445929476,-1.0819957531415025,-0.4572291124996118,papaya
366,1.63915056914529,0.28786888350991435,2.502966988582548,muskmelon
367,-2.0678367752249387,3.397619881991358,0.4415268289940262,grapes
368,4.572910967941185,0.566469700630583,-0.2936497183545818,mothbeans
369,-1.6023181683671985,-1.6957531678908617,-0.8619751771627645,coconut
370,3.035391481825436,0.2275365089583459,-0.5684022126131592,mungbean
371,0.9747655171915266,-0.6189786135909264,-0.9589315788193626,mango
372,-1.437153994796758,-1.7353454059587345,0.23793124791842352,coffee
373,-1.6251404007302606,-0.9293885249138142,-1.570056064600971,pigeonpeas
374,2.316418661539264,1.387106122042399,-1.1186944271258517,lentil
375,1.2291807691331154,-0.24952771971736834,2.5375804846764103,watermelon
376,1.4627667521613612,0.29805929258380615,-0.45044393996669874,blackgram
377,-0.10463074121748335,-0.39419549509824264,-0.5177224530989551,papaya
378,1.9120366559340989,0.6227136239657257,-0.9774346911791572,blackgram
379,2.0322550078554165,0.6598796427031155,-0.9040415438660013,mungbean
380,-0.9412817968159073,-0.7135005921896489,0.27733180701359994,jute
381,1.5846521037876184,1.0209885084690666,-0.7874122686953491,mothbeans
382,-1.9936201129290674,-1.6093954081933683,0.5107389663547871,coffee
383,3.1825329746016413,0.40153682100246685,-0.20520953836514233,mungbean
384,0.2997594590895216,-1.0495907206375916,-0.8433763207721321,mango
385,-0.6253929763669968,0.5440231687578387,0.31625938717132795,banana
386,0.9372072967858088,-1.9270397095072065,-0.10223856118302527,orange
387,-0.491071699035567,2.3442622560282156,-0.9144535622734263,chickpea
388,0.13507764175520337,-0.9134435452644286,-0.3148960528113264,pomegranate
389,0.4191140580150562,-0.8079793392819158,-0.7462388149203656,mango
390,0.8920984216531801,0.9226140204108129,0.7231448492330443,papaya
391,1.3584438750773413,0.16825089842069565,2.8280337787784893,muskmelon
392,0.26911886013075226,-0.8221421218813881,-0.48175228748676135,pomegranate
393,-1.4798676047077894,-0.9391222181903452,-0.3066945541168994,papaya
394,0.6984573773365051,-0.38604657791130575,1.7426301875835024,cotton
395,0.2606576439313337,-0.6000669570611301,0.018572746484942868,maize
396,-1.6912054534750407,-1.2827604807328934,0.12289152286862404,jute
397,-1.6381279891677138,-0.6435074999621817,-2.220878131969454,kidneybeans
398,0.14219602114785174,-1.4618826832221294,-0.431586493029559,orange
399,-0.675567111592885,-1.6250856478029123,-0.10101555020659378,coconut
400,0.31142047106533016,0.1944621802671433,-1.1465756657790966,pigeonpeas
401,-1.774904841457483,3.2525156421892873,0.24062176587234343,grapes
